,Medium Income ($),Canopy Area (%),Income Bracket
1165,24153.0,22.681934100000003,0 - 25K ($)
1166,60860.0,9.791196695750001,50K - 75K ($)
1167,51027.0,18.377760016666667,50K - 75K ($)
1168,60587.0,12.686675245333333,50K - 75K ($)
1169,54470.0,20.27155018,50K - 75K ($)
1170,50588.0,19.935973985,50K - 75K ($)
1171,55625.0,13.672411673000006,50K - 75K ($)
1172,97589.0,27.32319821,75K - 100K ($)
1173,48950.0,22.912335695000003,25K - 50K ($)
1174,100858.0,29.039418555,100K - 125K ($)
1175,78162.0,19.396858795,75K - 100K ($)
1176,103542.0,28.98903207333333,100K - 125K ($)
1177,48841.0,15.32503215,25K - 50K ($)
1178,80850.0,17.541597162000002,75K - 100K ($)
1179,95517.0,10.56010528,75K - 100K ($)
1180,66612.0,17.6827437675,50K - 75K ($)
1181,63750.0,9.76872932675,50K - 75K ($)
1182,65000.0,15.4056537325,50K - 75K ($)
1183,54784.0,10.492190772999999,50K - 75K ($)
1184,54914.0,14.27744465,50K - 75K ($)
1185,119770.0,19.17587862333333,100K - 125K ($)
1186,55066.0,14.881637956666667,50K - 75K ($)
1187,53102.0,12.493329565,50K - 75K ($)
1188,42241.0,16.11324483,25K - 50K ($)
1189,34807.0,13.348967722000001,25K - 50K ($)
1190,34939.0,18.25958630333333,25K - 50K ($)
1191,46685.0,12.615510393333333,25K - 50K ($)
1192,34294.0,14.47099005,25K - 50K ($)
1193,38056.0,12.761477946666664,25K - 50K ($)
1194,36528.0,10.35649008,25K - 50K ($)
1195,30473.0,17.6617762,25K - 50K ($)
1196,35872.0,19.380615655,25K - 50K ($)
1197,41214.0,13.07250596,25K - 50K ($)
1198,46633.0,12.940537533666664,25K - 50K ($)
1199,104318.0,11.50848843,100K - 125K ($)
1200,134286.0,35.14764934,125K to 150K ($)
1201,35899.0,16.76468112,25K - 50K ($)
1202,76974.0,5.60348180975,75K - 100K ($)
1203,79886.0,3.3901619430000003,75K - 100K ($)
1204,140682.0,4.309124512,125K to 150K ($)
1205,136324.0,20.4240335,125K to 150K ($)
1206,51818.0,11.66477006,50K - 75K ($)
1207,34583.0,9.782779123,25K - 50K ($)
1208,47095.0,16.002739984999998,25K - 50K ($)
1209,40394.0,14.157990516666667,25K - 50K ($)
1210,50819.0,13.654996935,50K - 75K ($)
1211,48698.0,14.059565926666664,25K - 50K ($)
1212,63919.0,13.36190418,50K - 75K ($)
1213,42269.0,19.43394856,25K - 50K ($)
1214,41984.0,18.013034259999994,25K - 50K ($)
1215,48793.0,17.976524165,25K - 50K ($)
1216,50050.0,19.93847997,50K - 75K ($)
1217,58994.0,15.9317628325,50K - 75K ($)
1218,53201.0,15.126549035,50K - 75K ($)
1219,49935.0,18.785037603333333,25K - 50K ($)
1220,37443.0,22.72907315,25K - 50K ($)
1221,79688.0,21.05460248,75K - 100K ($)
1222,57850.0,23.49812369,50K - 75K ($)
1223,76554.0,19.57805332,75K - 100K ($)
1224,37644.0,25.240733435,25K - 50K ($)
1225,84260.0,25.015367745,75K - 100K ($)
1226,49387.0,21.49590086,25K - 50K ($)
1227,51958.0,15.850307325,50K - 75K ($)
1228,49327.0,15.80595435,25K - 50K ($)
1229,64041.0,16.424889345000004,50K - 75K ($)
1230,72114.0,21.32892119,50K - 75K ($)
1231,53348.0,18.051888775,50K - 75K ($)
1232,73355.0,24.99025559,50K - 75K ($)
1233,68359.0,17.20848811,50K - 75K ($)
1234,102557.0,19.932665300000004,100K - 125K ($)
1235,79140.0,14.42103234,75K - 100K ($)
1236,59352.0,22.88336651,50K - 75K ($)
1237,16196.0,22.119243,0 - 25K ($)
1238,53529.0,10.652798366,50K - 75K ($)
1239,50904.0,10.688060221333332,50K - 75K ($)
1240,74238.0,14.636811165,50K - 75K ($)
1241,99980.0,27.32065808333333,75K - 100K ($)
1242,84750.0,29.213008425,75K - 100K ($)
1243,46240.0,20.54632565,25K - 50K ($)
1244,50736.0,18.567413973333334,50K - 75K ($)
1245,82819.0,22.45852533,75K - 100K ($)
1246,72037.0,25.174783906666665,50K - 75K ($)
1247,47546.0,22.77065912,25K - 50K ($)
1248,69650.0,16.134028985,50K - 75K ($)
1249,62672.0,16.11940104,50K - 75K ($)
1250,38995.0,10.503882059,25K - 50K ($)
1251,80682.0,18.89202211333333,75K - 100K ($)
1252,74453.0,22.192134605,50K - 75K ($)
1253,91377.0,22.432966645,75K - 100K ($)
1254,63964.0,14.28974521,50K - 75K ($)
1255,65893.0,13.64220409,50K - 75K ($)
1256,66384.0,15.451869074999998,50K - 75K ($)
1257,58340.0,17.189826807499998,50K - 75K ($)
1258,148125.0,36.997253325,125K to 150K ($)
1259,67708.0,11.9756217705,50K - 75K ($)
1260,65809.0,12.892268066666665,50K - 75K ($)
1261,133774.0,33.06046468,125K to 150K ($)
1262,103582.0,19.69184466,100K - 125K ($)
1263,92773.0,30.74650549,75K - 100K ($)
1264,70089.0,19.089901796666666,50K - 75K ($)
1265,75179.0,31.22064689333333,75K - 100K ($)
1266,78359.0,26.417558385,75K - 100K ($)
1267,74141.0,27.87638452,50K - 75K ($)
1268,57350.0,35.571941045,50K - 75K ($)
1269,63281.0,13.887853803333336,50K - 75K ($)
1270,63472.0,37.36390471,50K - 75K ($)
1271,38479.0,11.796025956,25K - 50K ($)
1272,60750.0,20.582298845,50K - 75K ($)
1273,82946.0,15.036813503333335,75K - 100K ($)
1274,46848.0,14.19064678,25K - 50K ($)
1275,78438.0,11.8559113,75K - 100K ($)
1276,47096.0,13.977890170333335,25K - 50K ($)
1277,37177.0,19.3537676875,25K - 50K ($)
1278,53816.0,19.40976129,50K - 75K ($)
1279,74844.0,2.00941548,50K - 75K ($)
1280,31845.0,13.318262196666666,25K - 50K ($)
1281,61464.0,11.854560316666666,50K - 75K ($)
1282,26153.0,10.704069797999999,25K - 50K ($)
1283,41143.0,15.639696315,25K - 50K ($)
1284,32485.0,15.755317553333335,25K - 50K ($)
1285,51655.0,18.074311685,50K - 75K ($)
1286,30225.0,18.793450905,25K - 50K ($)
1287,55729.0,14.096717824666667,50K - 75K ($)
1288,26336.0,10.84278956,25K - 50K ($)
1289,41136.0,19.14797606,25K - 50K ($)
1290,21907.0,15.46794165,0 - 25K ($)
1291,41756.0,15.571684855,25K - 50K ($)
1292,74216.0,26.296333765,50K - 75K ($)
1293,71085.0,29.436582846666663,50K - 75K ($)
1294,56887.0,13.174995216666668,50K - 75K ($)
1295,53071.0,14.44678897,50K - 75K ($)
1296,39679.0,12.5863795925,25K - 50K ($)
1297,38168.0,15.096403509999998,25K - 50K ($)
1298,45440.0,15.581734815999999,25K - 50K ($)
1299,77727.0,21.891738625,75K - 100K ($)
1300,32417.0,17.120556923333332,25K - 50K ($)
1301,64028.0,21.259478985,50K - 75K ($)
1302,26813.0,17.750901915,25K - 50K ($)
1303,61959.0,13.665170855,50K - 75K ($)
1304,58194.0,16.871769346,50K - 75K ($)
1305,79398.0,17.116887413333334,75K - 100K ($)
1306,38000.0,13.89215898,25K - 50K ($)
1307,51209.0,22.51052522666667,50K - 75K ($)
1308,40888.0,14.957099933333335,25K - 50K ($)
1309,34627.0,15.736412,25K - 50K ($)
1310,40273.0,28.03115785,25K - 50K ($)
1311,68194.0,23.728050375,50K - 75K ($)
1312,88580.0,17.0157520265,75K - 100K ($)
1313,59196.0,15.27998757,50K - 75K ($)
1314,82407.0,22.20907432,75K - 100K ($)
1315,82804.0,19.31240412,75K - 100K ($)
1316,60789.0,10.83229479,50K - 75K ($)
1317,67813.0,12.0352538806,50K - 75K ($)
1318,74286.0,19.797220815000006,50K - 75K ($)
1319,68976.0,16.18366933,50K - 75K ($)
1320,90031.0,14.628220804999998,75K - 100K ($)
1321,88846.0,15.5413684625,75K - 100K ($)
1322,57955.0,11.637222496666665,50K - 75K ($)
1323,121442.0,17.35772025,100K - 125K ($)
1324,41767.0,12.10208766,25K - 50K ($)
1325,44178.0,11.283865065,25K - 50K ($)
1326,64921.0,20.8540972475,50K - 75K ($)
1327,69811.0,10.123615751,50K - 75K ($)
1328,135000.0,29.97854758,125K to 150K ($)
1329,75017.0,12.00786491,75K - 100K ($)
1330,50606.0,21.09909290333333,50K - 75K ($)
1331,55560.0,17.621930116666665,50K - 75K ($)
1332,79844.0,24.3532682,75K - 100K ($)
1333,86438.0,24.4676113,75K - 100K ($)
1334,61609.0,12.260274575999999,50K - 75K ($)
1335,49395.0,12.213609305,25K - 50K ($)
1336,75074.0,15.304733625,75K - 100K ($)
1337,73603.0,18.56234097333333,50K - 75K ($)
1338,55154.0,17.73263424,50K - 75K ($)
1339,32218.0,15.791691065,25K - 50K ($)
1340,44766.0,13.266218293333333,25K - 50K ($)
1341,34375.0,13.48760074,25K - 50K ($)
1342,21545.0,24.747984205,0 - 25K ($)
1343,34032.0,16.34358409,25K - 50K ($)
1344,36891.0,18.565949763333336,25K - 50K ($)
1345,54271.0,24.73360577,50K - 75K ($)
1346,69250.0,21.1634894225,50K - 75K ($)
1347,71458.0,11.940244740999999,50K - 75K ($)
1348,68051.0,8.078354153,50K - 75K ($)
1349,93550.0,10.546719404500001,75K - 100K ($)
1350,75625.0,18.775306768,75K - 100K ($)
1351,70446.0,9.794910927000002,50K - 75K ($)
1352,38672.0,21.74276846333333,25K - 50K ($)
1353,37022.0,12.025890645,25K - 50K ($)
1354,41476.0,13.98077524,25K - 50K ($)
1355,55158.0,12.486555624500001,50K - 75K ($)
1356,42222.0,9.894704304,25K - 50K ($)
1357,58409.0,6.634272356666666,50K - 75K ($)
1358,70653.0,14.16391728,50K - 75K ($)
1359,56470.0,17.94974131,50K - 75K ($)
1360,80156.0,16.365074276666665,75K - 100K ($)
1361,76813.0,15.076324336666666,75K - 100K ($)
1362,58777.0,12.72192352,50K - 75K ($)
1363,78506.0,18.1455311475,75K - 100K ($)
1364,90613.0,19.0773668075,75K - 100K ($)
1365,62450.0,13.365907426500002,50K - 75K ($)
1366,65515.0,17.307018273333334,50K - 75K ($)
1367,59482.0,29.91649683,50K - 75K ($)
1368,59519.0,15.075030515,50K - 75K ($)
1369,18484.0,10.72787526,0 - 25K ($)
1370,42868.0,16.021118669999996,25K - 50K ($)
1371,56148.0,19.26733801,50K - 75K ($)
1372,35125.0,13.942922295,25K - 50K ($)
1373,38846.0,10.656381228999999,25K - 50K ($)
1374,181750.0,35.76694051,150K + ($)
1375,11938.0,33.34703063,0 - 25K ($)
1376,41625.0,13.619670766666667,25K - 50K ($)
1377,38882.0,5.821450854,25K - 50K ($)
1378,27750.0,2.5070563055,25K - 50K ($)
1379,34250.0,18.13413816,25K - 50K ($)
1380,123663.0,28.6657161825,100K - 125K ($)
1381,143869.0,24.32116444,125K to 150K ($)
1382,94032.0,26.88834387,75K - 100K ($)
1383,144250.0,30.41567722,125K to 150K ($)
1384,91343.0,26.93184780333333,75K - 100K ($)
1385,61214.0,21.428224015,50K - 75K ($)
1386,58024.0,30.35280617333333,50K - 75K ($)
1387,41582.0,23.1521300075,25K - 50K ($)
1388,38789.0,11.97463539,25K - 50K ($)
1389,22929.0,8.890994425,0 - 25K ($)
1390,46895.0,4.1354198955,25K - 50K ($)
1391,19685.0,12.962818400000002,0 - 25K ($)
1392,49036.0,10.153864801000001,25K - 50K ($)
1393,49653.0,15.60867315,25K - 50K ($)
1394,37220.0,7.686691939499999,25K - 50K ($)
1395,35522.0,11.319730404000001,25K - 50K ($)
1396,95618.0,19.3337207154,75K - 100K ($)
1397,113616.0,17.6748318725,100K - 125K ($)
1398,155000.0,28.12449055333333,150K + ($)
1399,177857.0,23.63534890333333,150K + ($)
1400,101875.0,20.124523105,100K - 125K ($)
1401,48586.0,12.1382781095,25K - 50K ($)
1402,30250.0,14.889375523333333,25K - 50K ($)
1403,72708.0,12.590783603000002,50K - 75K ($)
1404,71944.0,14.23293233,50K - 75K ($)
1405,60421.0,14.215547172,50K - 75K ($)
1406,104737.0,14.41000388,100K - 125K ($)
1407,94261.0,21.093842056666674,75K - 100K ($)
1408,99906.0,21.18454809,75K - 100K ($)
1409,102880.0,18.3064419325,100K - 125K ($)
1410,76505.0,12.3625104114,75K - 100K ($)
1411,97746.0,11.420975092249998,75K - 100K ($)
1412,90234.0,14.509676305,75K - 100K ($)
1413,99101.0,10.3063847365,75K - 100K ($)
1414,44741.0,12.17783019,25K - 50K ($)
1415,36297.0,15.4923025,25K - 50K ($)
1416,35231.0,10.485951762000001,25K - 50K ($)
1417,35613.0,10.2354007685,25K - 50K ($)
1418,47313.0,12.452341313333333,25K - 50K ($)
1419,47461.0,16.374951300000006,25K - 50K ($)
1420,51917.0,15.6249840075,50K - 75K ($)
1421,44957.0,16.809872756666667,25K - 50K ($)
1422,102794.0,25.014319545,100K - 125K ($)
1423,115455.0,17.50664042,100K - 125K ($)
1424,125882.0,23.355132406000003,125K to 150K ($)
1425,101436.0,18.543161985999998,100K - 125K ($)
1426,99388.0,19.4520441175,75K - 100K ($)
1427,68625.0,19.70197255,50K - 75K ($)
1428,92462.0,19.44131980142857,75K - 100K ($)
1429,63785.0,12.64858025,50K - 75K ($)
1430,105652.0,13.749662076666667,100K - 125K ($)
1431,113000.0,15.874343333333336,100K - 125K ($)
1432,73165.0,11.664268793333333,50K - 75K ($)
1433,79545.0,15.69236213,75K - 100K ($)
1434,109125.0,14.6011185,100K - 125K ($)
1435,46472.0,14.6136580925,25K - 50K ($)
1436,57708.0,11.347748989000001,50K - 75K ($)
1437,35457.0,13.6972357275,25K - 50K ($)
1438,102132.0,21.621215985,100K - 125K ($)
1439,91569.0,20.11474579,75K - 100K ($)
1440,81964.0,21.4261967,75K - 100K ($)
1441,71029.0,26.17826493333333,50K - 75K ($)
1442,95893.0,25.062244865,75K - 100K ($)
1443,51094.0,16.25554232,50K - 75K ($)
1444,74493.0,15.668512925,50K - 75K ($)
1445,53135.0,8.961399157999999,50K - 75K ($)
1446,82868.0,11.48111930275,75K - 100K ($)
1447,31807.0,5.749449295999999,25K - 50K ($)
1448,40714.0,10.48822352125,25K - 50K ($)
1449,53333.0,7.901440415,50K - 75K ($)
1450,84603.0,25.8812853825,75K - 100K ($)
1451,68967.0,13.872619263333334,50K - 75K ($)
1452,80081.0,17.101499714000003,75K - 100K ($)
1453,103841.0,11.8373593115,100K - 125K ($)
1454,32159.0,13.394795225666664,25K - 50K ($)
1455,57500.0,11.806115922333332,50K - 75K ($)
1456,53482.0,10.4348750512,50K - 75K ($)
1457,55644.0,10.267623758666668,50K - 75K ($)
1458,51544.0,7.916128316,50K - 75K ($)
1459,68375.0,8.8214644162,50K - 75K ($)
1460,40784.0,11.892980246666667,25K - 50K ($)
1461,31887.0,6.575192619000001,25K - 50K ($)
1462,41488.0,9.444096526000001,25K - 50K ($)
1463,29083.0,17.063197154999994,25K - 50K ($)
1464,51938.0,17.4749117,50K - 75K ($)
1465,37997.0,10.949641772666666,25K - 50K ($)
1466,30743.0,11.566197383599999,25K - 50K ($)
1467,55123.0,11.346765996666667,50K - 75K ($)
1468,59154.0,17.466454263333333,50K - 75K ($)
1469,66818.0,7.428487453,50K - 75K ($)
1470,40594.0,10.108515537333334,25K - 50K ($)
1471,42905.0,7.518508371,25K - 50K ($)
1472,54786.0,9.901188444,50K - 75K ($)
1473,76750.0,16.8339547192,75K - 100K ($)
1474,67365.0,13.848522383333336,50K - 75K ($)
1475,79583.0,14.484834928571429,75K - 100K ($)
1476,93011.0,18.28453994333333,75K - 100K ($)
1477,53683.0,16.7406204,50K - 75K ($)
1478,73979.0,13.949824685,50K - 75K ($)
1479,87143.0,16.6498134,75K - 100K ($)
1480,111607.0,22.611172635,100K - 125K ($)
1481,74151.0,11.796241585,50K - 75K ($)
1482,72375.0,12.602762729999998,50K - 75K ($)
1483,77155.0,15.210459118333333,75K - 100K ($)
1484,67045.0,14.243921861428573,50K - 75K ($)
1485,98007.0,17.257089655,75K - 100K ($)
1486,34394.0,13.245087825,25K - 50K ($)
1487,44058.0,14.922517036666667,25K - 50K ($)
1488,62076.0,14.002867062000004,50K - 75K ($)
1489,62092.0,17.15956199333333,50K - 75K ($)
1490,51766.0,17.794676633333335,50K - 75K ($)
1491,56839.0,18.468325585,50K - 75K ($)
1492,30016.0,14.298503943333335,25K - 50K ($)
1493,58657.0,14.866139274000002,50K - 75K ($)
1494,69236.0,19.503785058,50K - 75K ($)
1495,80890.0,17.09604449,75K - 100K ($)
1496,70670.0,13.073961531499998,50K - 75K ($)
1497,90556.0,16.582879455,75K - 100K ($)
1498,100114.0,14.06562648,100K - 125K ($)
1499,46308.0,9.069641560333332,25K - 50K ($)
1500,64792.0,12.587260609999998,50K - 75K ($)
1501,67386.0,18.109089515,50K - 75K ($)
1502,92798.0,13.300278588333333,75K - 100K ($)
1503,97406.0,18.39596396,75K - 100K ($)
1504,79135.0,15.155901813,75K - 100K ($)
1505,74957.0,21.89072580333333,50K - 75K ($)
1506,93902.0,15.31585535,75K - 100K ($)
1507,86821.0,14.868635563333335,75K - 100K ($)
1508,95114.0,13.40196176,75K - 100K ($)
1509,39702.0,13.058400445,25K - 50K ($)
1510,53698.0,11.025619325,50K - 75K ($)
1511,39659.0,14.462078925,25K - 50K ($)
1512,92127.0,14.097148695,75K - 100K ($)
1513,78237.0,14.676075075,75K - 100K ($)
1514,85938.0,18.654822505,75K - 100K ($)
1515,101297.0,19.796913432,100K - 125K ($)
1516,28460.0,9.759059857,25K - 50K ($)
1517,32625.0,8.973650796666666,25K - 50K ($)
1518,29449.0,10.110109588333332,25K - 50K ($)
1519,40700.0,8.571681261333335,25K - 50K ($)
1520,46285.0,11.0526095105,25K - 50K ($)
1521,61301.0,15.347124665,50K - 75K ($)
1522,126141.0,13.204559835,125K to 150K ($)
1523,93523.0,14.022445736666667,75K - 100K ($)
1524,134288.0,18.4458107875,125K to 150K ($)
1525,93621.0,10.4626832775,75K - 100K ($)
1526,62352.0,21.17223137,50K - 75K ($)
1527,97897.0,15.507220532,75K - 100K ($)
1528,68684.0,13.92419105,50K - 75K ($)
1529,81576.0,17.33071537,75K - 100K ($)
1530,56544.0,15.962488695,50K - 75K ($)
1531,45763.0,13.5219058225,25K - 50K ($)
1532,29964.0,14.23536448,25K - 50K ($)
1533,43879.0,17.14336557,25K - 50K ($)
1534,35179.0,11.6083621686,25K - 50K ($)
1535,36713.0,6.375291816333334,25K - 50K ($)
1536,45659.0,17.092723165,25K - 50K ($)
1537,46392.0,13.126117024500001,25K - 50K ($)
1538,42819.0,18.728584105000003,25K - 50K ($)
1539,52880.0,14.243037139999998,50K - 75K ($)
1540,72434.0,14.4971937475,50K - 75K ($)
1541,48548.0,10.316435829333331,25K - 50K ($)
1542,63304.0,13.56452845,50K - 75K ($)
1543,66111.0,14.24934492,50K - 75K ($)
1544,35223.0,6.661492888,25K - 50K ($)
1545,101290.0,10.753118955,100K - 125K ($)
1546,66394.0,14.75889628,50K - 75K ($)
1547,56813.0,14.1233878575,50K - 75K ($)
1548,63706.0,18.168416713333333,50K - 75K ($)
1549,33730.0,14.1384365525,25K - 50K ($)
1550,74432.0,16.329712865,50K - 75K ($)
1551,31930.0,14.33728109,25K - 50K ($)
1552,43500.0,12.1195266075,25K - 50K ($)
1553,64493.0,15.481157813333333,50K - 75K ($)
1554,43813.0,14.23587014,25K - 50K ($)
1555,52910.0,15.245077945000002,50K - 75K ($)
1556,54906.0,18.12301019,50K - 75K ($)
1557,37279.0,14.490228735,25K - 50K ($)
1558,47644.0,18.8884570325,25K - 50K ($)
1559,44438.0,17.87412579,25K - 50K ($)
1560,39545.0,15.08846197,25K - 50K ($)
1561,44477.0,14.850544625,25K - 50K ($)
1562,48205.0,17.4888948775,25K - 50K ($)
1563,48026.0,8.4726700345,25K - 50K ($)
1564,37301.0,16.64792596,25K - 50K ($)
1565,41589.0,35.215894515,25K - 50K ($)
1566,40982.0,17.404106845,25K - 50K ($)
1567,79523.0,22.389710755000007,75K - 100K ($)
1568,55515.0,7.807523563333333,50K - 75K ($)
1569,105431.0,15.82271034,100K - 125K ($)
1570,55897.0,13.69033285,50K - 75K ($)
1571,134917.0,7.303752275,125K to 150K ($)
1572,51047.0,14.403960379249996,50K - 75K ($)
1573,150195.0,22.60422828,150K + ($)
1574,66761.0,18.2058586075,50K - 75K ($)
1575,49926.0,18.954083405,25K - 50K ($)
1576,35326.0,12.967355205,25K - 50K ($)
1577,40833.0,14.18213902,25K - 50K ($)
1578,63000.0,15.428950405999998,50K - 75K ($)
1579,65177.0,14.737527374,50K - 75K ($)
1580,67981.0,16.614469975000002,50K - 75K ($)
1581,50723.0,12.862480987999998,50K - 75K ($)
1582,45779.0,8.626941897333332,25K - 50K ($)
1583,32974.0,17.30807353,25K - 50K ($)
1584,51838.0,15.39947662,50K - 75K ($)
1585,41858.0,13.541614353333335,25K - 50K ($)
1586,34418.0,8.551906539333332,25K - 50K ($)
1587,34048.0,11.690382365,25K - 50K ($)
1588,31818.0,15.362367645,25K - 50K ($)
1589,31566.0,12.938972553333334,25K - 50K ($)
1590,58882.0,16.825011943333333,50K - 75K ($)
1591,41538.0,12.24267947,25K - 50K ($)
1592,65156.0,19.73251089,50K - 75K ($)
1593,50641.0,13.1267737375,50K - 75K ($)
1594,46791.0,10.936734322000001,25K - 50K ($)
1595,40607.0,20.461120396666672,25K - 50K ($)
1596,58415.0,20.9276134425,50K - 75K ($)
1597,51923.0,21.098053625,50K - 75K ($)
1598,68412.0,21.449161899999996,50K - 75K ($)
1599,58621.0,17.892532520000003,50K - 75K ($)
1600,95625.0,19.48491554,75K - 100K ($)
1601,33355.0,13.05495187,25K - 50K ($)
1602,39652.0,10.468993779000002,25K - 50K ($)
1603,47721.0,11.7814271925,25K - 50K ($)
1604,49625.0,17.86278826,25K - 50K ($)
1605,66458.0,17.02083666,50K - 75K ($)
1606,55402.0,12.44512518075,50K - 75K ($)
1607,43350.0,12.015319914500001,25K - 50K ($)
1608,50521.0,14.805374721,50K - 75K ($)
1609,31162.0,14.94645596,25K - 50K ($)
1610,44375.0,13.508519976666667,25K - 50K ($)
1611,61331.0,14.23173706,50K - 75K ($)
1612,37431.0,13.910961905,25K - 50K ($)
1613,55911.0,8.203630392,50K - 75K ($)
1614,107568.0,27.17890504333333,100K - 125K ($)
1615,94417.0,21.668193646666666,75K - 100K ($)
1616,106968.0,18.378479635,100K - 125K ($)
1617,47165.0,10.903140616333332,25K - 50K ($)
1618,29271.0,17.30185996,25K - 50K ($)
1619,33388.0,17.618735309999995,25K - 50K ($)
1620,12014.0,16.206485129999994,0 - 25K ($)
1621,44432.0,16.01805259,25K - 50K ($)
1622,39654.0,14.682080756666664,25K - 50K ($)
1623,5682.0,21.19003134,0 - 25K ($)
1624,19848.0,7.759789518,0 - 25K ($)
1625,88417.0,18.627086465,75K - 100K ($)
1626,21627.0,7.4641376185000015,0 - 25K ($)
1627,107668.0,34.36415883,100K - 125K ($)
1628,41444.0,16.9699396375,25K - 50K ($)
1629,60954.0,26.744178625,50K - 75K ($)
1630,41754.0,12.68642371,25K - 50K ($)
1631,38325.0,11.2046846785,25K - 50K ($)
1632,105543.0,36.05270227,100K - 125K ($)
1633,15924.0,23.28543615,0 - 25K ($)
1634,18186.0,21.87795761,0 - 25K ($)
1635,18150.0,16.28636287,0 - 25K ($)
1636,39894.0,5.8513634864999995,25K - 50K ($)
1637,133711.0,31.40346879,125K to 150K ($)
1638,39837.0,14.012034703333333,25K - 50K ($)
1639,190217.0,31.6436965325,150K + ($)
1640,214032.0,38.21664969333333,150K + ($)
1641,81823.0,15.111630715,75K - 100K ($)
1642,31335.0,8.692687839500001,25K - 50K ($)
1643,42500.0,11.366188844000002,25K - 50K ($)
1644,41406.0,11.798653632750002,25K - 50K ($)
1645,67431.0,25.18348806,50K - 75K ($)
1646,60015.0,10.067381939,50K - 75K ($)
1647,34976.0,24.22785047,25K - 50K ($)
1648,44773.0,9.943672849,25K - 50K ($)
1649,60326.0,19.66657004,50K - 75K ($)
1650,46875.0,9.399551769,25K - 50K ($)
1651,50104.0,12.4663730415,50K - 75K ($)
1652,24203.0,9.058081779999998,0 - 25K ($)
1653,51048.0,13.49508895,50K - 75K ($)
1654,25608.0,7.979957269000001,25K - 50K ($)
1655,50774.0,10.88338296225,50K - 75K ($)
1656,40278.0,12.7710101925,25K - 50K ($)
1657,134000.0,28.486307631666666,125K to 150K ($)
1658,41134.0,15.570125439999998,25K - 50K ($)
1659,37294.0,10.020223976,25K - 50K ($)
1660,42135.0,9.838552614500001,25K - 50K ($)
1661,57973.0,27.73387312666667,50K - 75K ($)
1662,43116.0,9.853397558333334,25K - 50K ($)
1663,33409.0,8.878496363,25K - 50K ($)
1664,26500.0,9.942656869,25K - 50K ($)
1665,26786.0,6.905978993,25K - 50K ($)
1666,32543.0,11.33761051,25K - 50K ($)
1667,31250.0,11.094915169,25K - 50K ($)
1668,40801.0,16.3096424,25K - 50K ($)
1669,36708.0,15.706445335000002,25K - 50K ($)
1670,54036.0,10.0047083325,50K - 75K ($)
1671,60481.0,5.4769626439999985,50K - 75K ($)
1672,47614.0,16.736366309999998,25K - 50K ($)
1673,36810.0,0.620277311,25K - 50K ($)
1674,40296.0,14.39599564,25K - 50K ($)
1675,57306.0,18.080810345,50K - 75K ($)
1676,38616.0,18.545123855,25K - 50K ($)
1677,86094.0,19.097157466666673,75K - 100K ($)
1678,43580.0,14.24447591,25K - 50K ($)
1679,58531.0,9.581191492,50K - 75K ($)
1680,42143.0,18.61660819,25K - 50K ($)
1681,121563.0,33.194750570000004,100K - 125K ($)
1682,63681.0,26.475268315,50K - 75K ($)
1683,22634.0,11.963040285,0 - 25K ($)
1684,47442.0,19.27089171,25K - 50K ($)
1685,30998.0,14.689323705,25K - 50K ($)
1686,32418.0,16.10794375,25K - 50K ($)
1687,21402.0,21.94720894,0 - 25K ($)
1688,47411.0,21.426936815,25K - 50K ($)
1689,33068.0,16.276732845,25K - 50K ($)
1690,39958.0,8.9022225245,25K - 50K ($)
1691,11585.0,15.103473602333331,0 - 25K ($)
1692,171000.0,33.583440105,150K + ($)
1693,96364.0,19.28322829,75K - 100K ($)
1694,84327.0,24.319547206666666,75K - 100K ($)
1695,70938.0,22.06387333,50K - 75K ($)
1696,85396.0,26.5675190875,75K - 100K ($)
1697,86538.0,20.65005712,75K - 100K ($)
1698,68510.0,14.994785263333334,50K - 75K ($)
1699,84608.0,12.128401135,75K - 100K ($)
1700,41678.0,11.617015011333336,25K - 50K ($)
1701,27500.0,10.698237405666669,25K - 50K ($)
1702,73087.0,21.2123370275,50K - 75K ($)
1703,21742.0,13.1830074494,0 - 25K ($)
1704,28780.0,14.188129303333335,25K - 50K ($)
1705,59444.0,19.622582395,50K - 75K ($)
1706,62891.0,18.722267815,50K - 75K ($)
1707,54341.0,13.55188281,50K - 75K ($)
1708,53429.0,7.5253850545,50K - 75K ($)
1709,35543.0,12.057118665,25K - 50K ($)
1710,47600.0,12.0786667855,25K - 50K ($)
1711,37803.0,11.143668572000001,25K - 50K ($)
1712,43429.0,12.384805711666665,25K - 50K ($)
1713,91550.0,23.64882815,75K - 100K ($)
1714,30491.0,14.934762699999999,25K - 50K ($)
1715,124764.0,48.56344675,100K - 125K ($)
1716,35403.0,13.119837926666667,25K - 50K ($)
1717,63261.0,24.024456505,50K - 75K ($)
1718,41102.0,12.44544258,25K - 50K ($)
1719,47431.0,16.708647205,25K - 50K ($)
1720,29338.0,18.366517316666666,25K - 50K ($)
1721,81078.0,24.06930293666667,75K - 100K ($)
1722,31328.0,13.09233562,25K - 50K ($)
1723,52625.0,22.285665270000006,50K - 75K ($)
1724,30690.0,14.882847174999998,25K - 50K ($)
1725,46038.0,17.715283685,25K - 50K ($)
1726,36176.0,14.217309996666666,25K - 50K ($)
1727,81736.0,18.5253043925,75K - 100K ($)
